chr	start	end	name	score	tissue
chr10	88499365	88500517	Peak_49674	1000	left cardiac atrium
chr10	88500734	88500976	Peak_251783	134	left cardiac atrium
chr10	88525751	88526139	Peak_77781	1000	left cardiac atrium
chr10	88531124	88532099	Peak_120774	552	left cardiac atrium
chr10	88531124	88532099	Peak_179470	271	left cardiac atrium
chr10	88531124	88532099	Peak_97332	768	left cardiac atrium
chr10	88536492	88536792	Peak_117940	574	left cardiac atrium
chr10	88538051	88538401	Peak_147301	393	left cardiac atrium
chr10	88541255	88541977	Peak_106725	671	left cardiac atrium
chr10	88541255	88541977	Peak_251784	134	left cardiac atrium
chr10	88553166	88553629	Peak_42340	1000	left cardiac atrium
chr10	88555136	88555554	Peak_169533	303	left cardiac atrium
chr10	87817887	87819104	Peak_146277	150	spleen
chr10	87817887	87819104	Peak_9776	795	spleen
chr10	87832788	87833118	Peak_172470	139	spleen
chr10	87850831	87851077	Peak_26378	366	spleen
chr10	87861937	87862680	Peak_238226	117	spleen
chr10	87861937	87862680	Peak_8636	872	spleen
chr10	87862993	87863755	Peak_14227	597	spleen
chr10	87862993	87863755	Peak_44542	268	spleen
chr10	87948654	87948877	Peak_74573	207	spleen
chr10	88027534	88027819	Peak_18082	490	spleen
chr10	88064640	88065376	Peak_17319	507	spleen
chr10	88066962	88067242	Peak_106624	175	spleen
chr10	88091484	88092066	Peak_15379	560	spleen
chr10	88104337	88104538	Peak_187569	133	spleen
chr10	88108172	88108661	Peak_17320	507	spleen
chr10	88114460	88114874	Peak_135013	156	spleen
chr10	88118201	88118476	Peak_204108	127	spleen
chr10	88120626	88120914	Peak_21613	423	spleen
chr10	88123358	88124054	Peak_288141	106	spleen
chr10	88123358	88124054	Peak_288142	106	spleen
chr10	88152352	88153080	Peak_50862	249	spleen
chr10	88152352	88153080	Peak_73832	208	spleen
chr10	88192966	88193339	Peak_139784	155	spleen
chr10	88217081	88217286	Peak_124520	162	spleen
chr10	88243871	88244539	Peak_46086	261	spleen
chr10	88252504	88252951	Peak_157542	145	spleen
chr10	88271846	88272159	Peak_74574	207	spleen
chr10	88302841	88304131	Peak_32293	320	spleen
chr10	88302841	88304131	Peak_51515	247	spleen
chr10	88302841	88304131	Peak_54600	240	spleen
chr10	88317815	88319060	Peak_65466	220	spleen
chr10	88450058	88450651	Peak_124521	162	spleen
chr10	88450058	88450651	Peak_135014	156	spleen
chr10	88477258	88477980	Peak_36374	298	spleen
chr10	88477258	88477980	Peak_65467	220	spleen
chr10	88477258	88477980	Peak_98921	181	spleen
chr10	88536481	88536859	Peak_74575	207	spleen
chr10	88536481	88536859	Peak_98922	181	spleen
chr10	88553234	88553503	Peak_10896	736	spleen
chr10	87817691	87818802	Peak_28306	390	heart right ventricle
chr10	87817691	87818802	Peak_61671	160	heart right ventricle
chr10	87817691	87818802	Peak_6542	1000	heart right ventricle
chr10	87850772	87851144	Peak_34400	315	heart right ventricle
chr10	87861583	87861894	Peak_60805	164	heart right ventricle
chr10	87861996	87862882	Peak_5869	1000	heart right ventricle
chr10	87861996	87862882	Peak_67588	142	heart right ventricle
chr10	87863126	87864118	Peak_11427	1000	heart right ventricle
chr10	87863126	87864118	Peak_11674	1000	heart right ventricle
chr10	87863126	87864118	Peak_180708	38	heart right ventricle
chr10	87948671	87948877	Peak_128994	59	heart right ventricle
chr10	87961355	87961791	Peak_79971	114	heart right ventricle
chr10	88012743	88013031	Peak_79972	114	heart right ventricle
chr10	88027562	88027828	Peak_118925	66	heart right ventricle
chr10	88045642	88046148	Peak_86936	103	heart right ventricle
chr10	88065348	88065658	Peak_135399	56	heart right ventricle
chr10	88092850	88093298	Peak_62620	158	heart right ventricle
chr10	88114391	88114651	Peak_55626	182	heart right ventricle
chr10	88147408	88147866	Peak_45532	230	heart right ventricle
chr10	88157880	88158180	Peak_75809	122	heart right ventricle
chr10	88196396	88196626	Peak_84823	105	heart right ventricle
chr10	88227375	88228007	Peak_32965	331	heart right ventricle
chr10	88227375	88228007	Peak_95133	90	heart right ventricle
chr10	88232399	88232864	Peak_37440	287	heart right ventricle
chr10	88233054	88233419	Peak_137018	55	heart right ventricle
chr10	88243711	88244490	Peak_21087	535	heart right ventricle
chr10	88243711	88244490	Peak_39325	272	heart right ventricle
chr10	88246002	88246488	Peak_54869	186	heart right ventricle
chr10	88256031	88257158	Peak_125299	62	heart right ventricle
chr10	88256031	88257158	Peak_168819	40	heart right ventricle
chr10	88256031	88257158	Peak_23265	482	heart right ventricle
chr10	88271742	88272075	Peak_56630	178	heart right ventricle
chr10	88343684	88344125	Peak_102695	81	heart right ventricle
chr10	88387151	88387541	Peak_16915	685	heart right ventricle
chr10	88553229	88553534	Peak_43688	241	heart right ventricle
chr10	87817597	87818810	Peak_112706	423	psoas muscle
chr10	87817597	87818810	Peak_24960	1000	psoas muscle
chr10	87817597	87818810	Peak_6760	1000	psoas muscle
chr10	87817597	87818810	Peak_70195	1000	psoas muscle
chr10	87817597	87818810	Peak_93763	624	psoas muscle
chr10	87818940	87819113	Peak_179562	140	psoas muscle
chr10	87850782	87851840	Peak_270047	46	psoas muscle
chr10	87850782	87851840	Peak_288773	36	psoas muscle
chr10	87850782	87851840	Peak_294435	33	psoas muscle
chr10	87850782	87851840	Peak_30648	1000	psoas muscle
chr10	87861543	87862999	Peak_140108	256	psoas muscle
chr10	87861543	87862999	Peak_46966	1000	psoas muscle
chr10	87861543	87862999	Peak_47914	1000	psoas muscle
chr10	87861543	87862999	Peak_8002	1000	psoas muscle
chr10	87863175	87864435	Peak_157745	192	psoas muscle
chr10	87863175	87864435	Peak_25459	1000	psoas muscle
chr10	87863175	87864435	Peak_30547	1000	psoas muscle
chr10	87863175	87864435	Peak_80055	854	psoas muscle
chr10	87878993	87879348	Peak_213857	90	psoas muscle
chr10	87878993	87879348	Peak_280758	40	psoas muscle
chr10	87882933	87883399	Peak_267704	48	psoas muscle
chr10	87882933	87883399	Peak_86251	739	psoas muscle
chr10	87887744	87888297	Peak_205250	101	psoas muscle
chr10	87895483	87896518	Peak_152455	209	psoas muscle
chr10	87895483	87896518	Peak_283789	38	psoas muscle
chr10	87895483	87896518	Peak_94591	612	psoas muscle
chr10	87904738	87905047	Peak_210392	94	psoas muscle
chr10	87910340	87910758	Peak_270048	46	psoas muscle
chr10	87910340	87910758	Peak_270874	45	psoas muscle
chr10	87916570	87916934	Peak_77591	906	psoas muscle
chr10	87923127	87923534	Peak_200416	107	psoas muscle
chr10	87923127	87923534	Peak_252134	57	psoas muscle
chr10	87931899	87932213	Peak_202046	104	psoas muscle
chr10	87935738	87936122	Peak_230482	74	psoas muscle
chr10	87939148	87939643	Peak_262813	51	psoas muscle
chr10	87939148	87939643	Peak_293249	34	psoas muscle
chr10	87944658	87944874	Peak_181235	138	psoas muscle
chr10	87945896	87946447	Peak_208421	97	psoas muscle
chr10	87945896	87946447	Peak_236408	69	psoas muscle
chr10	87948474	87948904	Peak_299869	30	psoas muscle
chr10	87948474	87948904	Peak_98139	567	psoas muscle
chr10	87960310	87960510	Peak_156972	196	psoas muscle
chr10	87961176	87961829	Peak_43121	1000	psoas muscle
chr10	87971973	87972906	Peak_259934	52	psoas muscle
chr10	87971973	87972906	Peak_259935	52	psoas muscle
chr10	88012574	88013002	Peak_79636	863	psoas muscle
chr10	88027562	88027782	Peak_142138	247	psoas muscle
chr10	88028756	88028959	Peak_223185	80	psoas muscle
chr10	88042165	88043267	Peak_153148	208	psoas muscle
chr10	88042165	88043267	Peak_33936	1000	psoas muscle
chr10	88064341	88065635	Peak_261901	52	psoas muscle
chr10	88064341	88065635	Peak_295260	32	psoas muscle
chr10	88064341	88065635	Peak_93535	626	psoas muscle
chr10	88075998	88076636	Peak_147102	228	psoas muscle
chr10	88075998	88076636	Peak_88780	696	psoas muscle
chr10	88097090	88097973	Peak_131271	300	psoas muscle
chr10	88097090	88097973	Peak_52777	1000	psoas muscle
chr10	88107811	88108699	Peak_175353	150	psoas muscle
chr10	88107811	88108699	Peak_71187	1000	psoas muscle
chr10	88107811	88108699	Peak_82370	808	psoas muscle
chr10	88110399	88110800	Peak_120876	361	psoas muscle
chr10	88113345	88113880	Peak_155427	200	psoas muscle
chr10	88113345	88113880	Peak_212822	92	psoas muscle
chr10	88114391	88114964	Peak_58163	1000	psoas muscle
chr10	88118309	88118499	Peak_188335	124	psoas muscle
chr10	88129127	88129363	Peak_120652	363	psoas muscle
chr10	88131310	88132559	Peak_195315	113	psoas muscle
chr10	88131310	88132559	Peak_220764	84	psoas muscle
chr10	88131310	88132559	Peak_47246	1000	psoas muscle
chr10	88147081	88147850	Peak_108277	462	psoas muscle
chr10	88147081	88147850	Peak_73389	1000	psoas muscle
chr10	88149842	88150275	Peak_185536	129	psoas muscle
chr10	88152691	88153199	Peak_72623	1000	psoas muscle
chr10	88157795	88158547	Peak_62666	1000	psoas muscle
chr10	88157795	88158547	Peak_95950	594	psoas muscle
chr10	88190197	88190434	Peak_124814	336	psoas muscle
chr10	88193877	88194623	Peak_144469	239	psoas muscle
chr10	88193877	88194623	Peak_213341	91	psoas muscle
chr10	88193877	88194623	Peak_99660	549	psoas muscle
chr10	88196377	88196620	Peak_170471	160	psoas muscle
chr10	88209238	88209572	Peak_111208	435	psoas muscle
chr10	88209871	88210978	Peak_111007	438	psoas muscle
chr10	88209871	88210978	Peak_226487	78	psoas muscle
chr10	88209871	88210978	Peak_271143	45	psoas muscle
chr10	88209871	88210978	Peak_56361	1000	psoas muscle
chr10	88209871	88210978	Peak_62808	1000	psoas muscle
chr10	88211269	88211559	Peak_74527	976	psoas muscle
chr10	88227074	88228022	Peak_268198	48	psoas muscle
chr10	88227074	88228022	Peak_34387	1000	psoas muscle
chr10	88227074	88228022	Peak_41364	1000	psoas muscle
chr10	88232109	88232928	Peak_121013	359	psoas muscle
chr10	88232109	88232928	Peak_80315	849	psoas muscle
chr10	88243270	88243529	Peak_40189	1000	psoas muscle
chr10	88243688	88244621	Peak_33920	1000	psoas muscle
chr10	88243688	88244621	Peak_8301	1000	psoas muscle
chr10	88245807	88246511	Peak_28852	1000	psoas muscle
chr10	88245807	88246511	Peak_67066	1000	psoas muscle
chr10	88253150	88253950	Peak_56118	1000	psoas muscle
chr10	88253150	88253950	Peak_76264	936	psoas muscle
chr10	88253150	88253950	Peak_87494	717	psoas muscle
chr10	88254149	88254408	Peak_42584	1000	psoas muscle
chr10	88255806	88256725	Peak_123630	344	psoas muscle
chr10	88255806	88256725	Peak_18818	1000	psoas muscle
chr10	88270886	88271616	Peak_180061	139	psoas muscle
chr10	88270886	88271616	Peak_195477	113	psoas muscle
chr10	88271830	88272169	Peak_137564	267	psoas muscle
chr10	88288868	88289134	Peak_178684	143	psoas muscle
chr10	88289307	88289961	Peak_163780	176	psoas muscle
chr10	88289307	88289961	Peak_39799	1000	psoas muscle
chr10	88297183	88297484	Peak_150644	215	psoas muscle
chr10	88312920	88313156	Peak_185870	128	psoas muscle
chr10	88314489	88314682	Peak_210393	94	psoas muscle
chr10	88331943	88332135	Peak_192100	118	psoas muscle
chr10	88343770	88344219	Peak_227880	76	psoas muscle
chr10	88343770	88344219	Peak_237879	67	psoas muscle
chr10	88379678	88379984	Peak_140557	254	psoas muscle
chr10	88385518	88386945	Peak_133987	285	psoas muscle
chr10	88385518	88386945	Peak_172755	155	psoas muscle
chr10	88385518	88386945	Peak_246426	62	psoas muscle
chr10	88385518	88386945	Peak_253221	56	psoas muscle
chr10	88385518	88386945	Peak_263102	51	psoas muscle
chr10	88387044	88387529	Peak_47413	1000	psoas muscle
chr10	88389528	88389901	Peak_107268	471	psoas muscle
chr10	88401800	88402284	Peak_108599	458	psoas muscle
chr10	88401800	88402284	Peak_192101	118	psoas muscle
chr10	88415541	88416137	Peak_19477	1000	psoas muscle
chr10	88415541	88416137	Peak_76654	927	psoas muscle
chr10	88417553	88417739	Peak_153715	205	psoas muscle
chr10	88428355	88429261	Peak_178323	144	psoas muscle
chr10	88428355	88429261	Peak_58888	1000	psoas muscle
chr10	88428355	88429261	Peak_64699	1000	psoas muscle
chr10	88433728	88434061	Peak_158289	190	psoas muscle
chr10	88440547	88440923	Peak_107714	466	psoas muscle
chr10	88442772	88442959	Peak_218776	85	psoas muscle
chr10	88457530	88458512	Peak_158882	190	psoas muscle
chr10	88457530	88458512	Peak_294738	33	psoas muscle
chr10	88457530	88458512	Peak_41673	1000	psoas muscle
chr10	88459517	88459938	Peak_87552	716	psoas muscle
chr10	88460751	88460933	Peak_181858	136	psoas muscle
chr10	88465806	88466375	Peak_85420	752	psoas muscle
chr10	88468026	88468444	Peak_133276	288	psoas muscle
chr10	88468026	88468444	Peak_251393	58	psoas muscle
chr10	88474446	88475715	Peak_135907	275	psoas muscle
chr10	88474446	88475715	Peak_24464	1000	psoas muscle
chr10	88474446	88475715	Peak_25925	1000	psoas muscle
chr10	88474446	88475715	Peak_75462	953	psoas muscle
chr10	88477468	88478039	Peak_136929	271	psoas muscle
chr10	88477468	88478039	Peak_14152	1000	psoas muscle
chr10	88478150	88478705	Peak_40703	1000	psoas muscle
chr10	88525806	88526082	Peak_121119	359	psoas muscle
chr10	88533999	88534460	Peak_267426	48	psoas muscle
chr10	88533999	88534460	Peak_86791	730	psoas muscle
chr10	88537994	88538514	Peak_133135	289	psoas muscle
chr10	88541304	88541866	Peak_116003	396	psoas muscle
chr10	88541304	88541866	Peak_259937	52	psoas muscle
chr10	88553028	88553660	Peak_186850	128	psoas muscle
chr10	88553028	88553660	Peak_25622	1000	psoas muscle
chr10	87817666	87818359	Peak_29665	110	thoracic aorta
chr10	87838769	87838985	Peak_55525	64	thoracic aorta
chr10	87861863	87862904	Peak_183836	31	thoracic aorta
chr10	87861863	87862904	Peak_57865	61	thoracic aorta
chr10	87861863	87862904	Peak_6141	307	thoracic aorta
chr10	87863238	87863981	Peak_192586	27	thoracic aorta
chr10	87863238	87863981	Peak_19877	153	thoracic aorta
chr10	87863238	87863981	Peak_40740	83	thoracic aorta
chr10	87961217	87961801	Peak_8745	260	thoracic aorta
chr10	88012656	88012979	Peak_32255	103	thoracic aorta
chr10	88041365	88041870	Peak_15175	186	thoracic aorta
chr10	88041365	88041870	Peak_31442	105	thoracic aorta
chr10	88042149	88042370	Peak_20573	149	thoracic aorta
chr10	88062369	88063427	Peak_21115	146	thoracic aorta
chr10	88062369	88063427	Peak_34422	97	thoracic aorta
chr10	88062369	88063427	Peak_48450	71	thoracic aorta
chr10	88062369	88063427	Peak_99338	44	thoracic aorta
chr10	88110373	88110642	Peak_9864	244	thoracic aorta
chr10	88131614	88132252	Peak_101120	43	thoracic aorta
chr10	88131614	88132252	Peak_77529	51	thoracic aorta
chr10	88131614	88132252	Peak_79447	49	thoracic aorta
chr10	88152864	88153106	Peak_17991	165	thoracic aorta
chr10	88157793	88158448	Peak_54359	65	thoracic aorta
chr10	88157793	88158448	Peak_84141	47	thoracic aorta
chr10	88166011	88166274	Peak_12056	216	thoracic aorta
chr10	88232449	88232637	Peak_51315	67	thoracic aorta
chr10	88245991	88246457	Peak_32888	101	thoracic aorta
chr10	88266165	88266466	Peak_66452	55	thoracic aorta
chr10	88387229	88387473	Peak_6951	290	thoracic aorta
chr10	88389611	88389892	Peak_63224	58	thoracic aorta
chr10	88541444	88542017	Peak_41834	82	thoracic aorta
chr10	88541444	88542017	Peak_78680	50	thoracic aorta
chr10	87817686	87819094	Peak_164160	76	heart right ventricle
chr10	87817686	87819094	Peak_19666	807	heart right ventricle
chr10	87817686	87819094	Peak_43395	329	heart right ventricle
chr10	87817686	87819094	Peak_8499	1000	heart right ventricle
chr10	87850788	87851054	Peak_52286	262	heart right ventricle
chr10	87861532	87862882	Peak_19702	806	heart right ventricle
chr10	87861532	87862882	Peak_202467	65	heart right ventricle
chr10	87861532	87862882	Peak_3899	1000	heart right ventricle
chr10	87861532	87862882	Peak_62878	209	heart right ventricle
chr10	87863175	87863749	Peak_17301	930	heart right ventricle
chr10	87863175	87863749	Peak_21125	748	heart right ventricle
chr10	88027562	88027727	Peak_149847	80	heart right ventricle
chr10	88064568	88065280	Peak_44206	321	heart right ventricle
chr10	88064568	88065280	Peak_60617	219	heart right ventricle
chr10	88066956	88067303	Peak_107281	109	heart right ventricle
chr10	88067801	88068038	Peak_64252	203	heart right ventricle
chr10	88091472	88092074	Peak_62409	211	heart right ventricle
chr10	88093043	88093276	Peak_80766	153	heart right ventricle
